	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
lon	0.0	0.0675963580609482	0.11502612077608511	0.1903189352349833	0.04731576443337734	0.32575920572820755	0.01374366284397164	0.04731576443337734	0.04731576443337734	0.004106391662876601	0.03806064859218145	0.0783911009733725	0.04731576443337734	0.003723318024229762	0.16968276145807643	0.17977340825290714	0.0	0.041135088119324655	0.004106391662876601	0.004106391662876601	0.1903189352349833	0.08633835290333032	0.10478706859816889	0.0	0.04731576443337734	0.01137792241124907	0.052247641072722235	0.07376013885920953	0.052247641072722235	0.015071486355587164	0.004106391662876601	0.052247641072722235	0.04731576443337734	0.048198710820796395	0.0945396764309797	0.06122457048535616	0.004200060512809822	0.0	0.004106391662876601	0.07622124597032333	0.09147037813915776	0.004106391662876601	0.09360738604580732	0.03401158004325146	0.0	0.08609976806349003	0.0853045584351836	1.0	0.052247641072722235	0.052247641072722235	0.16081257870096258	0.19031893523498317	0.07862046031831302	0.0	0.04346758866270419	0.0	0.004106391662876601	0.16968276145807648	0.020795195502930134	0.009049124515867061	0.12210814215489509	0.04731576443337734	0.04113508811932478	0.03645262421230314	0.003723318024229762	0.061224570485356115	0.049460663156659875	0.052247641072722235	0.0017981494874637122	0.028668633985974128	0.10518370741919791	0.004106391662876601	1.0	0.10444663046541407	0.004106391662876601	0.0	0.0	0.07862046031831302	0.08609976806349003	0.11511634211819738	0.14672431754063636	0.06763623331601043	0.0890872952069297	0.3845829494936659	0.041135088119324655	0.19031893523498317	0.13632096946295982	0.1101042437785014	0.020795195502930134	0.010764037985556285	0.012682560977670948	0.26360632969280884	0.07364461722329926	0.003723318024229762	0.14186199804462213	0.015071486355587164	0.037120205462053586	0.04731576443337734	0.052247641072722235	0.07793237935777333
rpoH	0.0675963580609482	0.0	0.11633944641792127	0.13143390418983425	0.03340999897171768	0.0288791951887194	0.09554093710229375	0.03340999897171768	0.03340999897171768	0.02883936812601966	0.019076716320075345	0.0	0.03340999897171768	0.012294497525644692	0.05533258181930284	0.050117528202688416	0.0654343957587439	0.026573350951341158	0.02883936812601966	0.02883936812601966	0.13143390418983425	0.0	0.023178417857939854	0.0	0.03340999897171768	0.0	0.0059686756197139335	0.0	0.0059686756197139335	0.2393527905553326	0.02883936812601966	0.0059686756197139335	0.03340999897171768	0.059331468293851254	0.0	0.011238736588777417	0.058514304660196165	0.09658676713641318	0.02883936812601966	0.008957869854194717	0.02957354239954439	0.02883936812601966	0.030269555986743617	0.2181620549423332	0.0	0.0	0.0	0.06759635806094855	0.0059686756197139335	0.0059686756197139335	0.03572228790996796	0.13143390418983425	0.0	0.04926600369397484	0.013981198638653226	0.0	0.02883936812601966	0.05533258181930292	0.0	0.013931898448063373	0.12613315746284756	0.03340999897171768	0.026573350951341158	0.009808475745160649	0.012294497525644692	0.011238736588777417	0.0	0.0059686756197139335	0.038073899976788804	0.023092747865848893	0.011448494095046901	0.02883936812601966	0.06759635806094855	0.0	0.02883936812601966	0.01229145436225743	0.0	0.0	0.0	0.014860157761458524	0.015503305367036573	0.15524521598226967	0.01674012012933803	0.1192367025566702	0.026573350951341158	0.13143390418983425	0.06100250313071508	0.0035469294805727147	0.0	0.0	0.16007868130329303	0.04403512865293371	0.0	0.012294497525644692	0.0	0.2393527905553326	0.3780135900952122	0.03340999897171768	0.0059686756197139335	0.020069976475951705
mopA	0.11502612077608511	0.11633944641792127	0.0	0.20207217466908925	0.08366561365777322	0.0765279997427359	0.06270480358939856	0.08366561365777322	0.08366561365777322	0.0	0.038670450165425384	0.0	0.08366561365777322	0.137218595187651	0.0	0.0	0.07384600519354208	0.0	0.0	0.0	0.20207217466908925	0.0	0.09566912420436834	0.013664498653546029	0.08366561365777322	0.024590360147878486	0.05246080267631296	0.05447264706435671	0.05246080267631296	0.07301001635199145	0.0	0.05246080267631296	0.08366561365777322	0.0797117176625149	0.06847443177863761	0.011540117089409205	0.01294652721940156	0.0	0.0	0.0	0.0	0.0	0.025366108355403358	0.03176010391815991	0.021120087173749042	0.04725886253672434	0.0	0.11502612077608511	0.05246080267631296	0.05246080267631296	0.0	0.20207217466908925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028374597586853754	0.0	0.08366561365777322	0.0	0.0	0.137218595187651	0.011540117089409205	0.0	0.05246080267631296	0.0	0.0	0.04245605596888918	0.0	0.11502612077608511	0.0	0.0	0.021120087173749042	0.0	0.0	0.04725886253672434	0.0	0.0	0.18555329523253508	0.04728370313692526	0.0782105267540487	0.0	0.20207217466908925	0.0	0.018602146721227224	0.0	0.0014590078640354456	0.19529191496187703	0.0	0.0	0.137218595187651	0.0	0.07301001635199145	0.1492611002267451	0.08366561365777322	0.05246080267631296	0.0
htpG	0.1903189352349833	0.13143390418983425	0.20207217466908925	0.0	0.14612090838642572	0.14608742612371406	0.0069548205359628275	0.14612090838642572	0.14612090838642572	0.024032224106249153	0.03470041653725521	0.0	0.14612090838642572	0.0400213156857861	0.006588039835686226	0.0	0.050194812168930535	0.0	0.024032224106249153	0.024032224106249153	0.927581642065211	0.06017879347689654	0.013729825849839701	0.07732381366398125	0.14612090838642572	0.09334231082851126	0.01986143707266259	0.23696722918262714	0.01986143707266259	0.009257760857769599	0.024032224106249153	0.01986143707266259	0.14612090838642572	0.0	0.10516123771891417	0.0	0.01347600258149935	0.10506899048380294	0.024032224106249153	0.04833823553391851	0.04808528262332393	0.024032224106249153	0.04415504141496399	0.04247302491398288	0.0	0.10193877210995674	0.13375987900740777	0.19031893523498294	0.01986143707266259	0.01986143707266259	0.04167826398391265	0.927581642065211	0.16688911127194317	0.026497428503662938	0.005049574257729665	0.019653375835032977	0.024032224106249153	0.006588039835686226	0.0	0.05658918065531994	0.0	0.14612090838642572	0.0	0.0	0.0400213156857861	0.008296899304701254	0.0	0.01986143707266259	0.0007038074771694206	0.023041050295420713	0.04573474047637285	0.024032224106249153	0.19031893523498294	0.12978425392708465	0.024032224106249153	0.0	0.09334231082851116	0.16688911127194317	0.10193877210995674	0.015851439659335085	0.0	0.02979937467616027	0.009456668998703722	0.18731583594018575	0.0	0.927581642065211	0.034170713689210985	0.0	0.0	0.0	0.03151984001247321	0.1182734784299134	0.013757402353958151	0.0400213156857861	0.05721117468429715	0.009257760857769684	0.13422629547498155	0.14612090838642572	0.01986143707266259	0.10667990667797667
rpoE_rseABC	0.04731576443337734	0.03340999897171768	0.08366561365777322	0.14612090838642572	0.0	0.02650857797300939	0.2895828365567084	0.8924042624576095	0.8924042624576095	0.0	0.04684148817887546	0.1535057201666412	0.8924042624576095	0.11391931758491987	0.0	0.09639850927458773	0.17358407896073103	0.0	0.0	0.0	0.14612090838642572	0.008021013614644556	0.009007905896292972	0.07674794096259888	0.8924042624576095	0.0	0.009031412150533328	0.0	0.009031412150533328	0.18168579807138796	0.0	0.009031412150533328	0.8924042624576095	0.02844331567388151	0.06666046776027244	0.0	0.06880564326055062	0.020363086104421873	0.0	0.10448091168690984	0.028757888195350183	0.0	0.06844640335486521	0.07122991902067775	0.06564808724661125	0.12912473106822756	0.0892985669625715	0.04731576443337734	0.013029850271585965	0.013029850271585965	0.01685555043102547	0.14612090838642564	0.024161667147312185	0.016091609851024254	0.03489922098637283	0.2168555284975887	0.0	0.0	0.059847952875345126	0.07949858786800484	0.0	0.8924042624576095	0.0	0.020916045796381656	0.11391931758491987	0.0	0.06258347104586778	0.013029850271585965	0.03586003397305052	0.06765185592000866	0.026492029313502967	0.0	0.04731576443337734	0.07305651353728963	0.0	0.06564808724661143	0.0	0.024161667147312185	0.12912473106822756	0.009194460963177612	0.0	0.1732119703405356	0.014277288594947073	0.05546006703872574	0.0	0.14612090838642564	0.029354171333256796	0.058122146649233986	0.059847952875345126	0.0	0.08440554719503528	0.0	0.05780372507830381	0.11391931758491987	0.05933529677495034	0.181685798071388	0.039259175271901404	0.8924042624576095	0.013029850271585965	0.10829592465373494
ibpAB	0.32575920572820755	0.0288791951887194	0.0765279997427359	0.14608742612371406	0.02650857797300939	0.0	0.0063506610846300725	0.02650857797300939	0.02650857797300939	0.03105700516090689	0.0	0.0	0.02650857797300939	0.005341463392440946	0.010495891029046914	0.0	0.0	0.030759157816585364	0.03105700516090689	0.03105700516090689	0.14608742612371406	0.0	0.07180964148504852	0.0	0.02650857797300939	0.009192120945444887	0.060023470763417915	0.009106515446466849	0.060023470763417915	0.019687508623500674	0.03105700516090689	0.060023470763417915	0.02650857797300939	0.10253553310843352	0.059327148268934815	0.0	0.0	0.0	0.03105700516090689	0.0	0.051928403540989744	0.03105700516090689	0.0	0.02332613136385592	0.0	0.0	0.0	0.32575920572820755	0.060023470763417915	0.060023470763417915	0.05722496707264705	0.14608742612371406	0.0	0.0	0.0	0.0	0.03105700516090689	0.010495891029047211	0.0	0.0	0.020365374443165152	0.02650857797300939	0.030759157816585364	0.0	0.005341463392440946	0.0	0.0	0.060023470763417915	0.0	0.014449302279807046	0.0	0.03105700516090689	0.32575920572820755	0.08948234389629749	0.03105700516090689	0.0	0.0	0.0	0.0	0.08171766330379279	0.05330764103060143	0.024860605988293767	0.0	0.21678216691163957	0.030759157816585364	0.14608742612371406	0.007740947592007356	0.01973923549115665	0.0	0.0	0.023052749223003422	0.14718657931353538	0.0	0.005341463392440946	0.0	0.019687508623500674	0.053988588209185534	0.02650857797300939	0.060023470763417915	0.0
ecfABC	0.01374366284397164	0.09554093710229375	0.06270480358939856	0.0069548205359628275	0.2895828365567084	0.0063506610846300725	0.0	0.2895828365567084	0.2895828365567084	0.0	0.0	0.115154913540724	0.2895828365567084	0.07893390703729132	0.07809726467898909	0.1164724195173024	0.1472276023675594	0.06013685703724347	0.0	0.0	0.0069548205359628275	0.034896308142872395	0.0	0.009516715577105003	0.2895828365567084	0.0	0.09407049437634364	0.023178653241711474	0.09407049437634364	0.03791668478826696	0.0	0.09407049437634364	0.2895828365567084	0.047646126980763676	0.19706597058880532	0.034412129173103795	0.02175670526044295	0.0	0.0	0.06014478314735189	0.031544639595618144	0.0	0.050040890492160546	0.0	0.04187077580225925	0.07087677926303876	0.0477651118774819	0.0137436628439713	0.09407049437634364	0.09407049437634364	0.19349514757861655	0.0069548205359628275	0.043251151983870695	0.0	0.10108112103453522	0.17752696437546941	0.0	0.07809726467898909	0.03177472636666877	0.004995555283998283	0.02220681394060701	0.2895828365567084	0.06013685703724347	0.00356219922802294	0.07893390703729132	0.034412129173103705	0.0	0.09407049437634364	0.01220832601404683	0.05395126425974179	0.0	0.0	0.0137436628439713	0.0	0.0	0.04187077580225942	0.0	0.043251151983870695	0.07087677926303876	0.0	0.009670322664061197	0.05880181295671594	0.02602092728149179	0.060524728173091	0.06013685703724347	0.0069548205359628275	0.0	0.059830586430017894	0.03177472636666877	0.0	0.08013096573883566	0.009077844381436297	0.09985070855648674	0.07893390703729132	0.0	0.03791668478826704	0.012166098979279432	0.2895828365567084	0.09407049437634364	0.10267238680411896
ecfH	0.04731576443337734	0.03340999897171768	0.08366561365777322	0.14612090838642572	0.8924042624576095	0.02650857797300939	0.2895828365567084	0.0	0.8924042624576095	0.0	0.04684148817887546	0.1535057201666412	0.8924042624576095	0.11391931758491987	0.0	0.09639850927458773	0.17358407896073103	0.0	0.0	0.0	0.14612090838642572	0.008021013614644556	0.009007905896292972	0.07674794096259888	0.8924042624576095	0.0	0.009031412150533328	0.0	0.009031412150533328	0.18168579807138796	0.0	0.009031412150533328	0.8924042624576095	0.02844331567388151	0.06666046776027244	0.0	0.06880564326055062	0.020363086104421873	0.0	0.10448091168690984	0.028757888195350183	0.0	0.06844640335486521	0.07122991902067775	0.06564808724661125	0.12912473106822756	0.0892985669625715	0.04731576443337734	0.013029850271585965	0.013029850271585965	0.01685555043102547	0.14612090838642564	0.024161667147312185	0.016091609851024254	0.03489922098637283	0.2168555284975887	0.0	0.0	0.059847952875345126	0.07949858786800484	0.0	0.8924042624576095	0.0	0.020916045796381656	0.11391931758491987	0.0	0.06258347104586778	0.013029850271585965	0.03586003397305052	0.06765185592000866	0.026492029313502967	0.0	0.04731576443337734	0.07305651353728963	0.0	0.06564808724661143	0.0	0.024161667147312185	0.12912473106822756	0.009194460963177612	0.0	0.1732119703405356	0.014277288594947073	0.05546006703872574	0.0	0.14612090838642564	0.029354171333256796	0.058122146649233986	0.059847952875345126	0.0	0.08440554719503528	0.0	0.05780372507830381	0.11391931758491987	0.05933529677495034	0.181685798071388	0.039259175271901404	0.8924042624576095	0.013029850271585965	0.10829592465373494
fkpA	0.04731576443337734	0.03340999897171768	0.08366561365777322	0.14612090838642572	0.8924042624576095	0.02650857797300939	0.2895828365567084	0.8924042624576095	0.0	0.0	0.04684148817887546	0.1535057201666412	0.8924042624576095	0.11391931758491987	0.0	0.09639850927458773	0.17358407896073103	0.0	0.0	0.0	0.14612090838642572	0.008021013614644556	0.009007905896292972	0.07674794096259888	0.8924042624576095	0.0	0.009031412150533328	0.0	0.009031412150533328	0.18168579807138796	0.0	0.009031412150533328	0.8924042624576095	0.02844331567388151	0.06666046776027244	0.0	0.06880564326055062	0.020363086104421873	0.0	0.10448091168690984	0.028757888195350183	0.0	0.06844640335486521	0.07122991902067775	0.06564808724661125	0.12912473106822756	0.0892985669625715	0.04731576443337734	0.013029850271585965	0.013029850271585965	0.01685555043102547	0.14612090838642564	0.024161667147312185	0.016091609851024254	0.03489922098637283	0.2168555284975887	0.0	0.0	0.059847952875345126	0.07949858786800484	0.0	0.8924042624576095	0.0	0.020916045796381656	0.11391931758491987	0.0	0.06258347104586778	0.013029850271585965	0.03586003397305052	0.06765185592000866	0.026492029313502967	0.0	0.04731576443337734	0.07305651353728963	0.0	0.06564808724661143	0.0	0.024161667147312185	0.12912473106822756	0.009194460963177612	0.0	0.1732119703405356	0.014277288594947073	0.05546006703872574	0.0	0.14612090838642564	0.029354171333256796	0.058122146649233986	0.059847952875345126	0.0	0.08440554719503528	0.0	0.05780372507830381	0.11391931758491987	0.05933529677495034	0.181685798071388	0.039259175271901404	0.8924042624576095	0.013029850271585965	0.10829592465373494
crp	0.004106391662876601	0.02883936812601966	0.0	0.024032224106249153	0.0	0.03105700516090689	0.0	0.0	0.0	0.0	0.08096975793620176	0.07419828636384139	0.0	0.07774220114588759	0.011884609921557687	0.03698435323838874	0.12499273202775825	0.20761935901351816	0.8024887098731415	0.8024887098731415	0.024032224106249153	0.04211132442908636	0.011422650577850482	0.0	0.0	0.11533699518843746	0.2849666915113728	0.06569338631539084	0.2849666915113728	0.009350187395816896	0.8024887098731415	0.2849666915113728	0.0036383265571573627	0.0	0.050908513548317685	0.0767659947520953	0.00099822180585061	0.0	0.8024887098731415	0.0	0.0024104748846018194	0.8024887098731415	0.07287157337025807	0.01829488193994044	0.016055697977619885	0.0	0.03409539345513507	0.0	0.2849666915113728	0.2849666915113728	0.0	0.024032224106248983	0.0	0.0	0.0054406212669483285	0.011395265498578997	0.8024887098731417	0.011884609921557645	0.022844084083268858	0.010658606184998639	0.019604657102480983	0.0036383265571573627	0.20761935901351827	0.02946705463202073	0.07774220114588742	0.07676599475209527	0.020525267856609988	0.2849666915113728	0.10510374964640494	0.04248588086978635	0.011866201904682388	0.8024887098731418	0.0	0.15665765444872753	0.8024887098731418	0.016055697977620013	0.11533699518843742	0.0	0.0	0.02692641619566866	0.0014209624924915447	0.008214622738241735	0.046322239870421576	0.0	0.20761935901351816	0.024032224106248983	0.002456715991425487	0.013325443100182436	0.022844084083268858	0.03149438721976325	0.02652900185676457	0.0	0.008294429856710108	0.07774220114588742	0.004464008686694799	0.009350187395816981	0.0189402004985115	0.0036383265571573627	0.2849666915113728	0.0
