	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
lon	0.0	0.033049372794964046	0.08530027633064355	0.05670428600643549	0.028163972515671213	0.026962656999523434	0.06156782786153287	0.033129585868379406	0.045790186794546495	0.06007876278256855	0.0011350350831372828	0.0163334503046699	0.05980224622818573	0.015534204794802798	0.0	0.012382924948651045	0.0	0.04079254537561825	0.0	0.0	0.6633562407996787	0.004024212980965498	0.0	0.0	0.03619875599047939	0.0	0.0	0.040566750059498696	0.0026317485222266228	0.03974728097757839	0.04564370017537676	0.0023063237569888	0.029307424380714507	0.0	0.0	0.044330911449250075	0.0	0.0	0.0	0.0	0.0	0.044575331996773604	0.0	0.0	0.0	0.0	0.0384976263158599	0.0	0.0	0.0	0.0	0.0754649652198351	0.0	0.002545343247505717	0.06924466226070561	0.059919718004570216	0.0	0.0	0.0	0.05550097333681399	0.0	0.03081209229637011	0.0	0.0	0.0	0.06025764526547758	0.013586450247131286	0.0	0.001370764602852011	0.00342002783380777	0.0	0.0016021737204846601	0.0	0.015591064326051535	0.007628353972736043	0.0	0.03208148906020011	0.012165243127341492	0.0	0.1175354136700136	0.0	0.06616573035021452	0.05237696304472482	0.13402382621567435	0.0429655537597921	0.03476574959967424	0.0	0.0	0.0	0.011046100849148904	0.01035119668121838	0.050924013211930325	0.0	0.05940062096201773	0.0	0.019340423502249716	0.0	0.03298089541812319	0.004240410675983927	0.0
rpoH	0.033049372794964046	0.0	0.1098425305418684	0.11488233089822449	0.0214478104513498	0.18659101826484217	0.09539659728991423	0.05528130783636779	0.025811819548275924	0.0	0.031052831412245938	0.07319479259190974	0.1180064442612409	0.07091503978039643	0.0	0.0	0.0	0.056464544767956856	0.0	0.017232330998024903	0.09723086868269296	0.0	0.0	0.08287878182001492	0.028594265158487064	0.0	0.0	0.025720266310495475	0.0	0.04742288998486517	0.0574713088237348	0.03834187674448997	0.04303095799021816	0.0	0.0	0.0	0.03646927475530267	0.14658232461997409	0.009319198605157862	0.015448870179839714	0.0	0.11723413388730532	0.003639129217353092	0.0	0.0	0.0	0.008743426585960265	0.0	0.028208071527623113	0.008463989087430828	0.009988901454275837	0.055107335254852265	0.0	0.0	0.0	0.034054170544882405	0.0	0.0	0.0	0.0	0.0	0.034715673590291284	0.0	0.0	0.013227384145591731	0.013434362857448617	0.0	0.026122408535006837	0.019160526472807422	0.013061045068268128	0.033970876574619335	0.05287522519305632	0.03780274606994123	0.03424064286843966	0.0	0.0	0.0	0.0	0.0	0.0	0.03992795723497595	0.09403254085188967	0.0	0.7020398072358073	0.00559030970116055	0.09939676696940941	0.0	0.0	0.0	0.017839018731381356	0.052946843812055985	0.04069926823351571	0.02774979326071715	0.025118397380923363	0.0	0.02129598678152782	0.09668018175442648	0.08282048213567404	0.0	0.002522303158048946
mopA	0.08530027633064355	0.1098425305418684	0.0	0.07831413398168692	0.004754885101126532	0.09403673990733839	0.023524475789946278	0.018745584315788072	0.061129768609071225	0.0369258665798387	0.0	0.07015735958377305	0.008070826286243164	0.05996074570990807	0.0	0.0881239689148495	0.0	0.029545027266837387	0.001349909563728404	0.010008323070758872	0.0632193940784836	0.0	0.0	0.0	0.04274074154607529	0.0	0.03463448188886952	0.0	0.010036773027111845	0.12003281271566296	0.0	0.02905069166071632	0.14670120016392685	0.0	0.0	0.024620945689709642	0.008860176388002036	0.0	0.0	0.09025929603410554	0.0	0.08730007671953284	0.031207741536179	0.0	0.09055473111790757	0.0	0.05926552038158587	0.0	0.11152553232539643	0.0	0.0703203966551813	0.0588808252507052	0.0	0.0	0.049084872272016404	0.07983558649585779	0.049069080449500084	0.05395902265261943	0.042515750899564275	0.0	0.0	0.0479337522652429	0.0	0.038911846387067184	0.025915962131800124	0.04533112072744188	0.03315454587210698	0.009851733686294066	0.03769325946147801	0.0704753168983403	0.0	0.07635244312266033	0.026006978693533356	0.05591469636687724	0.002363849840780318	0.1001037242287686	0.0	0.03215599195548364	0.0027397084160107996	0.0	0.0	0.6832546145680991	0.0	0.1350872217805383	0.028698959271587412	0.10734891881771151	0.0	0.0	0.0069027792451711225	0.0117766291571525	0.041483693896384115	0.0	0.01873106934379388	0.04661055476277452	0.0005487584443103113	0.1010366792198699	0.027753355453202365	0.06149611591880006	0.0	0.019754573197221806
htpG	0.05670428600643549	0.11488233089822449	0.07831413398168692	0.0	0.062424927420593725	0.06259182586858408	0.007276920363629624	0.0	0.037640210287274344	0.08667224556260257	0.0	0.04494914702076022	0.026070848277205443	0.08983248943952038	0.0	0.06297227204183742	0.0	0.03270714078777693	0.0	0.021719898865613943	0.7368207439623983	0.0	0.00406691707756523	0.04224805335141957	0.04432625142816937	0.0	0.06493885354624529	0.0	0.0	0.07273482521875856	0.022345654267123292	0.0	0.0328572126333433	0.0	0.011871430071664892	0.03505169195626383	0.044619424105474745	0.0	0.0	0.049044645311779225	0.0023918665882237122	0.05956231741066329	0.0	0.04462477870020247	0.004944246231585585	0.0	0.05260544166713048	0.0	0.03221662952692031	0.0	0.036587059262931744	0.10955626879209251	0.0	0.03412920204862894	0.00784587126887892	0.121179682619923	0.027014602065726256	0.0332108138708109	0.018702742412948142	0.046685237637736014	0.004851838676001043	0.10203854906089768	0.019075918794162972	0.00918198254193655	0.0	0.0	0.03312219948461906	0.019995066251986875	0.0	0.0	0.0	0.05930018808503858	0.025085441322088106	0.05818637092237923	0.0	0.0	0.0	0.0018369402371816769	0.03179889068354015	0.004573350650776671	0.02959790206712954	0.7078737034486046	0.0	0.07376559220631178	0.016177466641674996	0.713897376691369	0.0	0.0	0.0	0.0	0.00526653240501146	0.057475461756805034	0.05111243407372258	0.04277215081023386	0.0	0.03456211630615192	0.0	0.05509507096499585	0.0	0.00034275741125461506
rpoE_rseABC	0.028163972515671213	0.0214478104513498	0.004754885101126532	0.062424927420593725	0.0	0.12521527079589023	0.0801465016216879	0.7554820110889578	0.1047095377284308	0.034283816952755605	0.020042512117452532	0.14514019304150172	0.152038505881183	0.05382082211376132	0.0	0.0	0.0	0.0	0.0	0.019107998099395115	0.030243727198946514	0.007444276729261305	0.023694172558028456	0.06662169877963214	0.07222841146693565	0.0	0.029547659252284225	0.0	0.021755886349136864	0.14214725469934028	0.01526291882028784	0.016577783578865832	0.13742501638739282	0.0	0.0	0.11635962665697992	0.036458255226128666	0.0	0.0	0.016020699545520413	0.03373926151771595	0.0	0.0	0.0	0.0	0.06738244354482406	0.06589146135797848	0.06327100056587126	0.04195638914798634	0.04708394625537364	0.0	0.03159512419706128	0.0	0.0027458752182667728	0.0	0.06929889659665528	0.0	0.00938917735322274	0.0	0.10592124552904786	0.0	0.12481172435013536	0.0	0.053622672965812995	0.0	0.0	0.0	0.008475727923147242	0.03529212452157267	0.0	0.014738900572578593	0.08414303580287585	0.031908921777323684	0.022300064976535403	0.020302550577555086	0.009143286614582335	0.07301063665366808	0.0	0.0	0.0	0.030822616079909642	0.04996115512420969	0.0	0.035672944159130755	0.0	0.01848177872840171	0.0	0.0	0.043912411762221326	0.0	0.11196596561017491	0.0	0.0	0.0	0.15523544932257827	0.08188679287737421	0.004115492566286622	0.11898582290155806	0.0	0.05151886011793737
ibpAB	0.026962656999523434	0.18659101826484217	0.09403673990733839	0.06259182586858408	0.12521527079589023	0.0	0.02946614489070935	0.03318350566836013	0.0578599627032205	0.0012806739940597412	0.06940975430903815	0.043991580788173036	0.04887792463472507	0.0214828079120835	0.0	0.005227604076798182	0.0	0.0	0.0	0.0	0.07036939586532459	0.07031213196976499	0.0	0.004735500809502671	0.1987303523184391	0.0	0.0	0.0	0.0	0.06230069752466381	0.0316491392388571	0.0	0.03308098952999248	0.0	0.0	0.060203453839210025	0.00963857223419389	0.0	0.0	0.09265779700512701	0.0	0.0	0.0	0.013063727321580598	0.025261616820059295	0.04050472557086714	0.014118556320399236	0.0	0.004658819992997604	0.0	0.012150486025220985	0.7057732260813324	0.0	0.0	0.0	0.039650566999793614	0.07967919814571599	0.03802476003069481	0.0	0.0	0.0	0.02866123847338859	0.0	0.01480082116693289	0.0	0.024361616321325115	0.018257562176626493	0.0	0.012819749390644073	0.0	0.0	0.013924648208345398	0.021489277796054047	0.04090003783584742	0.0	0.029489000375738938	0.0	0.08036550425659018	0.059924126285982635	0.0	0.027258254604204814	0.15300215889481847	0.0	0.06548686325094488	0.0	0.04710545314331864	0.0	0.008208269463317562	0.0	0.0	0.05738358248417046	0.0	0.0	0.0	0.05455196127357471	0.02471543706011358	0.054128735505602765	0.030089939484823386	0.0	0.0
ecfABC	0.06156782786153287	0.09539659728991423	0.023524475789946278	0.007276920363629624	0.0801465016216879	0.02946614489070935	0.0	0.09583603927321857	0.06877029447678099	0.0	0.0	0.07324461300773928	0.06114422077622835	0.02411312217182245	0.0	0.0	0.0	0.0	0.0	0.03915291717036584	0.05415633164548634	0.016247614869586046	0.004698703469082285	0.020884126600074326	0.12468954988665185	0.10789308444218178	0.0	0.0	0.0	0.004132781960389034	0.0	0.0	0.0484826436388761	0.0	0.020965387916980733	0.0009979233389813536	0.01888004950392118	0.0	0.030983546750117285	0.0	0.0	0.0	0.05254653197471061	0.0	0.0	0.0	0.048639535285494556	0.08033214849197813	0.0	0.05700442058021216	0.0	0.040089384135151944	0.0	0.0	0.034520676864984716	0.7272912230132305	0.0	0.0	0.0	0.11856914713252834	0.0	0.7630181892078541	0.0	0.0	0.0	0.0	0.0	0.0	0.04257499522301898	0.0	0.01740517742691676	0.08816232587235444	0.0	0.02982714694914354	0.0	0.0	0.0	0.0	0.0	0.019556026966181313	0.009968004451437276	0.06869715667042843	0.04311237159181108	0.04683239681751391	0.0	0.0	0.0006060285062040013	0.0	0.0	0.0	0.7469971037604959	0.013553326988646034	0.0	0.0	0.023923348205966238	0.12833015095144018	0.0675335546950106	0.07863609637318925	0.0	0.0
ecfH	0.033129585868379406	0.05528130783636779	0.018745584315788072	0.0	0.7554820110889578	0.03318350566836013	0.09583603927321857	0.0	0.7611854906076132	0.0	0.0	0.02580220014126998	0.7641413998746809	0.0	0.003671353442163928	0.0	0.0	0.0	0.0	0.06312033945726936	0.0	0.0	0.0	0.08299987323056601	0.04707633412085525	0.0	0.0	0.0	0.0	0.0	0.0	0.005909557492463752	0.07111819095137713	0.01744228220862079	0.07641112331220318	0.0689574368619552	0.012588433048585994	0.09926144390841915	0.006305288587057788	0.04793467372279861	0.013130919909359566	0.0	0.0	0.0	0.0	0.023626545952555148	0.09411408412534418	0.0	0.06769684029200838	0.031840343649479415	0.0015496187365671341	0.06783772438155478	0.036363048929209066	0.0	0.0	0.14082499662418566	0.0	0.0	0.0	0.026151903423024023	0.023040443182968537	0.10556998005385716	0.0	0.0	0.0	0.08927279955204964	0.0	0.06439822796767208	0.0	0.0	0.03393476062102661	0.026445105066323506	0.0	0.013763477479943055	0.017007592362968078	0.0	0.02041166092096679	0.013437993317644108	0.0	0.4652567341473154	0.0	0.12827227105887004	0.0	0.0856106839221203	0.04211181303542284	0.003743575069685126	0.0	0.0	0.0	0.0	0.10136461665590862	0.031012447147519648	0.00441052206905928	0.003948790623428584	0.009865122154001182	0.09221953700213288	0.08588194494298036	0.8078553159955805	0.017528964244087113	0.0
fkpA	0.045790186794546495	0.025811819548275924	0.061129768609071225	0.037640210287274344	0.1047095377284308	0.0578599627032205	0.06877029447678099	0.7611854906076132	0.0	0.0	0.0	0.05084734340944815	0.14133114782886627	0.061644150521498194	0.05372612988483277	0.05275641988874812	0.009708639186609623	0.0	0.028026352026205265	0.0	0.08193381779754584	0.03757033329940646	0.07454291833970873	0.0	0.05960169778325558	0.09439839440953186	0.009214123324362935	0.021093721313537386	0.015938364808181366	0.068709362311673	0.0	0.0	0.093059220012844	0.0	0.0517404443513794	0.03775793966270585	0.054796075807678264	0.0	0.0	0.06418742069850325	0.013456104700802787	0.00895475369046567	0.041373490665737055	0.0	0.01732890491844427	0.003542526515634141	0.22239678228443374	0.012832204547102048	0.0	0.0	0.004188503299869153	0.04653710550274486	0.023344192974638328	0.042694820562494795	0.04051001133924973	0.12454373890024956	0.0	0.0	0.04661838646838216	0.055620197278042634	0.09020152677124524	0.1286567930164886	0.0	0.10533639527471175	0.0	0.0	0.011498278532986895	0.0	0.02949800581458998	0.13076918022733602	0.057140001498872835	0.035383031431726025	0.0	0.02394382450554875	0.022004622023232986	0.16053666853259413	0.0	0.03938408277831271	0.05777388024977662	0.03828837472699337	0.0	0.09100218059915806	0.047459474826075765	0.05296150485856604	0.01251127016534141	0.10048652621246587	0.0678095050645514	0.0	0.03300184923974888	0.05585596111624926	0.20855584232835808	0.04317795808427858	0.002693183099720784	0.05478111699557837	0.02437562833490851	0.10833419686389592	0.02613184682846867	0.09455381204259208	0.009968193830284569	0.056845271185469705
crp	0.06007876278256855	0.0	0.0369258665798387	0.08667224556260257	0.034283816952755605	0.0012806739940597412	0.0	0.0	0.0	0.0	0.05529821790015099	0.044937275960508206	0.0	0.011155007670726184	0.0	0.051965213509738414	0.033261622069080864	0.10246278926950653	0.08284998832177315	0.8567833727707612	0.006416658881435795	0.041331765368792836	0.06465660710605801	0.0009886446343687627	0.021892581181223603	0.034332207996640426	0.1427796810691205	0.13428532918380834	0.06957211108074263	0.008556383048892547	0.10760661681611752	0.1356057156379908	0.01555572568096473	0.04662204967228541	0.0	0.13706833515965947	0.0	0.03942691880866144	0.10545154225970033	0.013516659089616564	0.048308302637702485	0.08982630271058512	0.05209575412311729	0.03183817923422669	0.006803940510336296	0.02872206057394199	0.0	0.0	0.07021188688633132	0.0762185427121148	0.04399498861597211	0.0	0.0	0.065181854424773	0.0	0.05190045697589349	0.08898531041728668	0.008002239887736419	0.03210054513737326	0.007292479217075548	0.03448260928910814	0.0	0.19724224571446672	0.13015763919054218	0.04757062072213168	0.047210010494950834	0.007714915022174603	0.05814150335789099	0.0	0.0629707449945492	0.06207576506188502	0.9525982237494427	0.0	0.0	0.9487339146264048	0.03913213169593215	0.06310537996157872	0.0	0.04651460103259073	0.001549204603503674	0.02193609536909765	0.0	0.037276769996838426	0.0	0.07622539289443014	0.016512106503709194	0.0	0.004897821747562273	0.02299184148182699	0.0	0.0056992437704658375	0.00019883664023003097	3.5266656779780813e-05	0.012664743533054761	0.0502018076194341	0.0015681333583762167	0.0	0.023659212324931334	0.12737868736675867	0.0
