	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
lon	0.002376237623762376	0.01722772277227723	0.01801980198019802	0.016237623762376238	0.0035643564356435645	0.019603960396039604	0.008118811881188119	0.009900990099009901	0.01485148514851485	0.007920792079207921	0.011485148514851485	0.008118811881188119	0.005544554455445544	0.009900990099009901	0.016633663366336635	0.013663366336633663	0.0037623762376237622	0.01207920792079208	0.0015841584158415843	0.006732673267326733	0.01702970297029703	0.011881188118811881	0.012277227722772278	0.0029702970297029703	0.0100990099009901	0.007920792079207921	0.007920792079207921	0.01089108910891089	0.017425742574257427	0.013069306930693069	0.0029702970297029703	0.002376237623762376	0.008514851485148515	0.0100990099009901	0.019207920792079208	0.017425742574257427	0.0015841584158415843	0.004554455445544554	0.001188118811881188	0.0029702970297029703	0.01782178217821782	0.000594059405940594	0.015247524752475247	0.011683168316831683	0.001386138613861386	0.013861386138613862	0.011287128712871287	0.016831683168316833	0.002376237623762376	0.0021782178217821784	0.013663366336633663	0.015049504950495049	0.016633663366336635	0.002772277227722772	0.016633663366336635	0.0007920792079207921	0.01089108910891089	0.019207920792079208	0.016831683168316833	0.007920792079207921	0.01603960396039604	0.011485148514851485	0.013861386138613862	0.014257425742574258	0.0031683168316831685	0.013663366336633663	0.018415841584158415	0.013861386138613862	0.005940594059405941	0.015247524752475247	0.016633663366336635	0.0009900990099009901	0.017425742574257427	0.010693069306930694	0.006138613861386139	0.0009900990099009901	0.0035643564356435645	0.013465346534653465	0.01782178217821782	0.0057425742574257425	0.017425742574257427	0.013861386138613862	0.01900990099009901	0.019405940594059406	0.015049504950495049	0.016435643564356436	0.015049504950495049	0.002772277227722772	0.0019801980198019802	0.004356435643564357	0.013069306930693069	0.01881188118811881	0.0019801980198019802	0.008316831683168317	0.01782178217821782	0.01603960396039604	0.01782178217821782	0.011881188118811881	0.004356435643564357	0.009900990099009901
rpoH	0.004554455445544554	0.0031683168316831685	0.015643564356435644	0.011485148514851485	0.010297029702970298	0.016435643564356436	0.013861386138613862	0.010297029702970298	0.01287128712871287	0.008316831683168317	0.00891089108910891	0.011287128712871287	0.006732673267326733	0.0033663366336633663	0.015445544554455445	0.011485148514851485	0.005346534653465347	0.012277227722772278	0.012673267326732674	0.008118811881188119	0.01207920792079208	0.0037623762376237622	0.006930693069306931	0.009900990099009901	0.01207920792079208	0.008316831683168317	0.004752475247524752	0.01207920792079208	0.0021782178217821784	0.01603960396039604	0.004158415841584159	0.0025742574257425744	0.01287128712871287	0.004158415841584159	0.010693069306930694	0.005544554455445544	0.016831683168316833	0.006930693069306931	0.014653465346534653	0.012277227722772278	0.01405940594059406	0.01207920792079208	0.007128712871287129	0.01900990099009901	0.011485148514851485	0.0017821782178217822	0.0033663366336633663	0.0100990099009901	0.015049504950495049	0.0037623762376237622	0.013465346534653465	0.015445544554455445	0.006534653465346534	0.01801980198019802	0.014653465346534653	0.01702970297029703	0.009504950495049505	0.013465346534653465	0.004752475247524752	0.007326732673267326	0.014653465346534653	0.010297029702970298	0.0025742574257425744	0.006336633663366337	0.014653465346534653	0.00891089108910891	0.0007920792079207921	0.0029702970297029703	0.011089108910891089	0.0009900990099009901	0.009504950495049505	0.013861386138613862	0.014455445544554456	0.006336633663366337	0.012277227722772278	0.01405940594059406	0.001188118811881188	0.005940594059405941	0.01089108910891089	0.018217821782178217	0.019405940594059406	0.01900990099009901	0.010693069306930694	0.019801980198019802	0.009108910891089108	0.006930693069306931	0.01801980198019802	0.0035643564356435645	0.011485148514851485	0.01089108910891089	0.016237623762376238	0.01801980198019802	0.006138613861386139	0.007722772277227723	0.009504950495049505	0.01782178217821782	0.011683168316831683	0.009108910891089108	0.004158415841584159	0.013069306930693069
mopA	0.01702970297029703	0.014653465346534653	0.004158415841584159	0.019603960396039604	0.015841584158415842	0.018217821782178217	0.010495049504950496	0.015247524752475247	0.015643564356435644	0.011881188118811881	0.01287128712871287	0.007326732673267326	0.01485148514851485	0.01603960396039604	0.001386138613861386	0.009702970297029703	0.001188118811881188	0.005346534653465347	0.006930693069306931	0.009306930693069307	0.019603960396039604	0.004752475247524752	0.005346534653465347	0.014257425742574258	0.013267326732673267	0.011881188118811881	0.013465346534653465	0.005148514851485149	0.0037623762376237622	0.012673267326732674	0.0015841584158415843	0.015445544554455445	0.01782178217821782	0.012673267326732674	0.01603960396039604	0.01089108910891089	0.006138613861386139	0.0007920792079207921	0.0057425742574257425	0.005544554455445544	0.002772277227722772	0.0031683168316831685	0.011485148514851485	0.01287128712871287	0.007326732673267326	0.011485148514851485	0.016633663366336635	0.015049504950495049	0.005544554455445544	0.017623762376237622	0.011881188118811881	0.01881188118811881	0.0017821782178217822	0.0033663366336633663	0.010495049504950496	0.017425742574257427	0.0039603960396039604	0.006138613861386139	0.0075247524752475245	0.016633663366336635	0.0007920792079207921	0.011089108910891089	0.012673267326732674	0.0075247524752475245	0.015247524752475247	0.019405940594059406	0.011089108910891089	0.010297029702970298	0.0009900990099009901	0.0017821782178217822	0.006138613861386139	0.001386138613861386	0.01207920792079208	0.0029702970297029703	0.0033663366336633663	0.007128712871287129	0.007128712871287129	0.0025742574257425744	0.00891089108910891	0.010495049504950496	0.018613861386138613	0.01881188118811881	0.006930693069306931	0.018217821782178217	0.0025742574257425744	0.01881188118811881	0.0025742574257425744	0.009702970297029703	0.014455445544554456	0.008514851485148515	0.013465346534653465	0.007326732673267326	0.007326732673267326	0.012475247524752476	0.005346534653465347	0.0100990099009901	0.011881188118811881	0.018613861386138613	0.007722772277227723	0.011881188118811881
htpG	0.018217821782178217	0.017623762376237622	0.01900990099009901	0.0037623762376237622	0.011881188118811881	0.01801980198019802	0.01722772277227723	0.015841584158415842	0.018217821782178217	0.009702970297029703	0.019207920792079208	0.012673267326732674	0.01722772277227723	0.0009900990099009901	0.006336633663366337	0.002376237623762376	0.002376237623762376	0.0015841584158415843	0.013465346534653465	0.013861386138613862	0.01782178217821782	0.014653465346534653	0.013465346534653465	0.013069306930693069	0.017623762376237622	0.008514851485148515	0.0100990099009901	0.019207920792079208	0.004158415841584159	0.0033663366336633663	0.01485148514851485	0.002772277227722772	0.01722772277227723	0.006336633663366337	0.015049504950495049	0.010693069306930694	0.011881188118811881	0.013267326732673267	0.0037623762376237622	0.016633663366336635	0.009306930693069307	0.012277227722772278	0.01801980198019802	0.016237623762376238	0.015049504950495049	0.013267326732673267	0.016435643564356436	0.019405940594059406	0.0057425742574257425	0.016237623762376238	0.0100990099009901	0.016633663366336635	0.016831683168316833	0.015643564356435644	0.007128712871287129	0.015247524752475247	0.016633663366336635	0.013069306930693069	0.012475247524752476	0.013465346534653465	0.009108910891089108	0.015049504950495049	0.016435643564356436	0.010693069306930694	0.009306930693069307	0.008514851485148515	0.01287128712871287	0.013069306930693069	0.008514851485148515	0.007128712871287129	0.01287128712871287	0.01722772277227723	0.019603960396039604	0.010297029702970298	0.011881188118811881	0.0049504950495049506	0.018613861386138613	0.01900990099009901	0.011287128712871287	0.014455445544554456	0.0075247524752475245	0.016633663366336635	0.01089108910891089	0.017425742574257427	0.005544554455445544	0.01782178217821782	0.018415841584158415	0.005148514851485149	0.007128712871287129	0.011683168316831683	0.009504950495049505	0.019405940594059406	0.006336633663366337	0.0007920792079207921	0.01722772277227723	0.005940594059405941	0.01900990099009901	0.017425742574257427	0.009306930693069307	0.019603960396039604
rpoE_rseABC	0.013069306930693069	0.01287128712871287	0.014257425742574258	0.01207920792079208	0.0049504950495049506	0.011881188118811881	0.019801980198019802	0.019405940594059406	0.01801980198019802	0.008712871287128714	0.010693069306930694	0.016831683168316833	0.01405940594059406	0.006930693069306931	0.010297029702970298	0.015049504950495049	0.009306930693069307	0.018613861386138613	0.01801980198019802	0.005940594059405941	0.01603960396039604	0.007722772277227723	0.008118811881188119	0.018613861386138613	0.013465346534653465	0.011287128712871287	0.01089108910891089	0.0033663366336633663	0.009108910891089108	0.015643564356435644	0.013465346534653465	0.000594059405940594	0.019603960396039604	0.015643564356435644	0.018415841584158415	0.006336633663366337	0.018613861386138613	0.0015841584158415843	0.004356435643564357	0.019801980198019802	0.016831683168316833	0.0039603960396039604	0.0029702970297029703	0.014257425742574258	0.010693069306930694	0.006534653465346534	0.015049504950495049	0.01405940594059406	0.007128712871287129	0.0039603960396039604	0.007722772277227723	0.0100990099009901	0.01801980198019802	0.01603960396039604	0.008316831683168317	0.008118811881188119	0.007920792079207921	0.01801980198019802	0.009504950495049505	0.01801980198019802	0.01287128712871287	0.019603960396039604	0.0017821782178217822	0.013069306930693069	0.016831683168316833	0.01405940594059406	0.007722772277227723	0.009900990099009901	0.019405940594059406	0.012673267326732674	0.008514851485148515	0.007326732673267326	0.014257425742574258	0.0009900990099009901	0.007920792079207921	0.016237623762376238	0.012277227722772278	0.018217821782178217	0.017425742574257427	0.0039603960396039604	0.005148514851485149	0.013267326732673267	0.006534653465346534	0.01207920792079208	0.006336633663366337	0.01405940594059406	0.014653465346534653	0.012475247524752476	0.015841584158415842	0.005346534653465347	0.016831683168316833	0.008514851485148515	0.008118811881188119	0.013861386138613862	0.019603960396039604	0.014653465346534653	0.0075247524752475245	0.019603960396039604	0.00891089108910891	0.011089108910891089
ibpAB	0.019801980198019802	0.007722772277227723	0.01485148514851485	0.016633663366336635	0.0075247524752475245	0.0025742574257425744	0.0029702970297029703	0.0075247524752475245	0.009108910891089108	0.009108910891089108	0.014455445544554456	0.006732673267326733	0.0019801980198019802	0.0019801980198019802	0.011683168316831683	0.01900990099009901	0.0015841584158415843	0.013069306930693069	0.016237623762376238	0.01207920792079208	0.019405940594059406	0.018217821782178217	0.013663366336633663	0.009108910891089108	0.012673267326732674	0.012277227722772278	0.016633663366336635	0.005346534653465347	0.01089108910891089	0.009306930693069307	0.011485148514851485	0.011089108910891089	0.016831683168316833	0.019207920792079208	0.01702970297029703	0.009702970297029703	0.00891089108910891	0.015643564356435644	0.014455445544554456	0.004356435643564357	0.015049504950495049	0.014257425742574258	0.0049504950495049506	0.005544554455445544	0.01089108910891089	0.007722772277227723	0.008316831683168317	0.016435643564356436	0.009306930693069307	0.01207920792079208	0.010297029702970298	0.018415841584158415	0.006336633663366337	0.015247524752475247	0.012277227722772278	0.004752475247524752	0.005940594059405941	0.012673267326732674	0.009108910891089108	0.00891089108910891	0.010693069306930694	0.013069306930693069	0.007722772277227723	0.01485148514851485	0.0017821782178217822	0.006534653465346534	0.006336633663366337	0.008514851485148515	0.00019801980198019803	0.004356435643564357	0.019603960396039604	0.014257425742574258	0.01900990099009901	0.014653465346534653	0.011287128712871287	0.010495049504950496	0.006732673267326733	0.004356435643564357	0.004158415841584159	0.01900990099009901	0.013267326732673267	0.007326732673267326	0.005346534653465347	0.01405940594059406	0.014257425742574258	0.016831683168316833	0.006336633663366337	0.006930693069306931	0.006336633663366337	0.010693069306930694	0.006138613861386139	0.01405940594059406	0.005940594059405941	0.0025742574257425744	0.004752475247524752	0.008316831683168317	0.015247524752475247	0.006732673267326733	0.01089108910891089	0.013465346534653465
ecfABC	0.0031683168316831685	0.012673267326732674	0.006534653465346534	0.002772277227722772	0.015643564356435644	0.009900990099009901	0.015247524752475247	0.019801980198019802	0.01782178217821782	0.016237623762376238	0.012673267326732674	0.012475247524752476	0.01782178217821782	0.007722772277227723	0.013465346534653465	0.015445544554455445	0.01485148514851485	0.014257425742574258	0.008118811881188119	0.0049504950495049506	0.0029702970297029703	0.016831683168316833	0.009504950495049505	0.01881188118811881	0.016831683168316833	0.018217821782178217	0.008712871287128714	0.009504950495049505	0.013861386138613862	0.01702970297029703	0.008514851485148515	0.01287128712871287	0.01801980198019802	0.009306930693069307	0.019603960396039604	0.011287128712871287	0.011485148514851485	0.0019801980198019802	0.0025742574257425744	0.016237623762376238	0.017425742574257427	0.004554455445544554	0.011287128712871287	0.007326732673267326	0.01722772277227723	0.011287128712871287	0.009900990099009901	0.011485148514851485	0.012277227722772278	0.0100990099009901	0.019405940594059406	0.002772277227722772	0.010495049504950496	0.005346534653465347	0.01782178217821782	0.01485148514851485	0.008514851485148515	0.008712871287128714	0.010693069306930694	0.01603960396039604	0.0100990099009901	0.018415841584158415	0.015445544554455445	0.007128712871287129	0.00039603960396039607	0.018415841584158415	0.0039603960396039604	0.011287128712871287	0.011683168316831683	0.017623762376237622	0.011881188118811881	0.00039603960396039607	0.01702970297029703	0.0007920792079207921	0.01089108910891089	0.011287128712871287	0.01405940594059406	0.013069306930693069	0.009900990099009901	0.006930693069306931	0.011485148514851485	0.009108910891089108	0.011485148514851485	0.009504950495049505	0.008514851485148515	0.0021782178217821784	0.008712871287128714	0.015247524752475247	0.01287128712871287	0.007920792079207921	0.01801980198019802	0.01089108910891089	0.01782178217821782	0.0015841584158415843	0.0075247524752475245	0.015841584158415842	0.009900990099009901	0.006534653465346534	0.011485148514851485	0.010297029702970298
ecfH	0.007128712871287129	0.004158415841584159	0.009702970297029703	0.007128712871287129	0.014653465346534653	0.013663366336633663	0.01900990099009901	0.004356435643564357	0.01722772277227723	0.0035643564356435645	0.016237623762376238	0.01900990099009901	0.016831683168316833	0.01782178217821782	0.014257425742574258	0.006336633663366337	0.01801980198019802	0.016435643564356436	0.006336633663366337	0.00039603960396039607	0.013861386138613862	0.015049504950495049	0.007128712871287129	0.01722772277227723	0.019801980198019802	0.006732673267326733	0.005544554455445544	0.002772277227722772	0.000594059405940594	0.018613861386138613	0.014455445544554456	0.015643564356435644	0.014455445544554456	0.011485148514851485	0.009900990099009901	0.0031683168316831685	0.01722772277227723	0.005148514851485149	0.007128712871287129	0.018217821782178217	0.013465346534653465	0.0075247524752475245	0.007722772277227723	0.019405940594059406	0.011683168316831683	0.015445544554455445	0.007722772277227723	0.017623762376237622	0.015643564356435644	0.013861386138613862	0.014257425742574258	0.015247524752475247	0.01722772277227723	0.012475247524752476	0.013267326732673267	0.01405940594059406	0.0021782178217821784	0.0031683168316831685	0.016633663366336635	0.018613861386138613	0.009504950495049505	0.014455445544554456	0.009702970297029703	0.012475247524752476	0.009702970297029703	0.005148514851485149	0.01405940594059406	0.0039603960396039604	0.008118811881188119	0.016633663366336635	0.00891089108910891	0.0019801980198019802	0.007326732673267326	0.009504950495049505	0.0025742574257425744	0.014455445544554456	0.0075247524752475245	0.008316831683168317	0.015049504950495049	0.0021782178217821784	0.004158415841584159	0.019207920792079208	0.004554455445544554	0.01485148514851485	0.0009900990099009901	0.017425742574257427	0.014455445544554456	0.011485148514851485	0.01702970297029703	0.005940594059405941	0.017425742574257427	0.012673267326732674	0.010297029702970298	0.01900990099009901	0.01900990099009901	0.01801980198019802	0.01405940594059406	0.013465346534653465	0.0029702970297029703	0.01782178217821782
fkpA	0.015643564356435644	0.009702970297029703	0.017425742574257427	0.018217821782178217	0.018415841584158415	0.012673267326732674	0.019207920792079208	0.010693069306930694	0.0007920792079207921	0.019603960396039604	0.009702970297029703	0.005346534653465347	0.015445544554455445	0.011089108910891089	0.0035643564356435645	0.017623762376237622	0.0075247524752475245	0.004356435643564357	0.01881188118811881	0.007326732673267326	0.012277227722772278	0.006534653465346534	0.009108910891089108	0.014653465346534653	0.01702970297029703	0.014257425742574258	0.010495049504950496	0.009108910891089108	0.006732673267326733	0.019603960396039604	0.01603960396039604	0.004554455445544554	0.01405940594059406	0.015049504950495049	0.01801980198019802	0.013267326732673267	0.014653465346534653	0.010693069306930694	0.004554455445544554	0.014455445544554456	0.009900990099009901	0.004752475247524752	0.013267326732673267	0.013465346534653465	0.01287128712871287	0.006138613861386139	0.01900990099009901	0.008316831683168317	0.006930693069306931	0.009504950495049505	0.009108910891089108	0.016237623762376238	0.01485148514851485	0.010297029702970298	0.013465346534653465	0.011881188118811881	0.004158415841584159	0.008118811881188119	0.013663366336633663	0.017623762376237622	0.012673267326732674	0.018217821782178217	0.018613861386138613	0.006138613861386139	0.005346534653465347	0.00019801980198019803	0.013267326732673267	0.000594059405940594	0.018217821782178217	0.01603960396039604	0.014455445544554456	0.000594059405940594	0.01287128712871287	0.015247524752475247	0.006930693069306931	0.015445544554455445	0.010693069306930694	0.009306930693069307	0.014455445544554456	0.015841584158415842	0.006930693069306931	0.012277227722772278	0.016237623762376238	0.01782178217821782	0.015841584158415842	0.016237623762376238	0.01207920792079208	0.009504950495049505	0.010297029702970298	0.009108910891089108	0.015445544554455445	0.009108910891089108	0.014455445544554456	0.009702970297029703	0.01801980198019802	0.019405940594059406	0.019405940594059406	0.01881188118811881	0.015247524752475247	0.007920792079207921
crp	0.014257425742574258	0.01900990099009901	0.009306930693069307	0.005148514851485149	0.013267326732673267	0.019207920792079208	0.004752475247524752	0.0017821782178217822	0.006138613861386139	0.016831683168316833	0.01405940594059406	0.01287128712871287	0.0039603960396039604	0.010693069306930694	0.013861386138613862	0.012475247524752476	0.011089108910891089	0.019405940594059406	0.0075247524752475245	0.01801980198019802	0.005544554455445544	0.009504950495049505	0.010693069306930694	0.001188118811881188	0.007722772277227723	0.019801980198019802	0.015841584158415842	0.012673267326732674	0.010693069306930694	0.01485148514851485	0.011683168316831683	0.0019801980198019802	0.01089108910891089	0.0075247524752475245	0.01089108910891089	0.015643564356435644	0.006930693069306931	0.006138613861386139	0.019207920792079208	0.01207920792079208	0.006534653465346534	0.018217821782178217	0.009108910891089108	0.010495049504950496	0.0100990099009901	0.016435643564356436	0.012673267326732674	0.0033663366336633663	0.01702970297029703	0.0031683168316831685	0.016435643564356436	0.009900990099009901	0.018415841584158415	0.007326732673267326	0.011089108910891089	0.008316831683168317	0.013465346534653465	0.013663366336633663	0.001188118811881188	0.011485148514851485	0.01801980198019802	0.0049504950495049506	0.00891089108910891	0.0057425742574257425	0.008316831683168317	0.016831683168316833	0.017425742574257427	0.019207920792079208	0.017623762376237622	0.008514851485148515	0.0100990099009901	0.01782178217821782	0.0029702970297029703	0.011485148514851485	0.015049504950495049	0.006930693069306931	0.01702970297029703	0.007128712871287129	0.0039603960396039604	0.01801980198019802	0.0037623762376237622	0.006732673267326733	0.014653465346534653	0.009702970297029703	0.01881188118811881	0.006732673267326733	0.00891089108910891	0.018415841584158415	0.012277227722772278	0.013861386138613862	0.008712871287128714	0.004752475247524752	0.015049504950495049	0.00891089108910891	0.011683168316831683	0.006336633663366337	0.016831683168316833	0.010693069306930694	0.019603960396039604	0.012673267326732674
